dateTime,F2470,059793,modelfile_1hr_classified,modelfile_4hr_classified,modelfile_8hr_classified,modelfile_24hr_classified
2024-10-18 10:45:00+00:00,0.907,0.0,0.941459596157074,0.9555235505104065,1.0327962636947632,1.0361710786819458
2024-10-18 11:00:00+00:00,0.906,0.0,0.9403031468391418,0.9542508721351624,1.0312814712524414,1.0133607387542725
2024-10-18 11:15:00+00:00,0.905,0.0,0.9396148324012756,0.9528903961181641,1.0297529697418213,1.0052977800369263
2024-10-18 11:30:00+00:00,0.904,0.0,0.9387419819831848,0.9519160985946655,1.0290377140045166,0.9892479777336121
2024-10-18 11:45:00+00:00,0.903,0.0,0.9373136162757874,0.9504711031913757,1.0281507968902588,0.9734948873519897
2024-10-18 12:00:00+00:00,0.902,0.0,0.9366266131401062,0.9496033787727356,1.0266145467758179,0.9649901390075684
2024-10-18 12:15:00+00:00,0.901,0.0,0.9355432391166687,0.948340117931366,1.0252784490585327,0.9649901390075684
2024-10-18 12:30:00+00:00,0.9,0.0,0.9344354867935181,0.9471297860145569,1.0248279571533203,0.9649901390075684
2024-10-18 12:45:00+00:00,0.899,0.0,0.9335272312164307,0.9461824893951416,1.0235458612442017,0.9649901390075684
2024-10-18 13:00:00+00:00,0.899,0.0,0.9322524666786194,0.9449546933174133,1.0231688022613525,0.9649901390075684
2024-10-18 13:15:00+00:00,0.898,0.0,0.9313539266586304,0.9437805414199829,1.0219483375549316,0.9649901390075684
2024-10-18 13:30:00+00:00,0.898,0.0,0.9302409887313843,0.943028450012207,1.0215929746627808,0.9649901390075684
2024-10-18 13:45:00+00:00,0.897,0.0,0.9294342398643494,0.9418798089027405,1.0203219652175903,0.9649901390075684
2024-10-18 14:00:00+00:00,0.896,0.0,0.927910566329956,0.941405713558197,1.0197752714157104,0.9649901390075684
2024-10-18 14:15:00+00:00,0.895,0.0,0.927321195602417,0.9406861662864685,1.0187972784042358,0.9649901390075684
2024-10-18 14:30:00+00:00,0.894,0.0,0.9261462688446045,0.940008819103241,1.017494797706604,0.9649901390075684
2024-10-18 14:45:00+00:00,0.894,0.0,0.9253904223442078,0.9391885995864868,1.0161349773406982,0.9649901390075684
2024-10-18 15:00:00+00:00,0.894,0.0,0.9248529076576233,0.9385567903518677,1.0149799585342407,0.9649901390075684
2024-10-18 15:15:00+00:00,0.894,0.0,0.9235751032829285,0.9376779794692993,1.0139070749282837,0.9649901390075684
2024-10-18 15:30:00+00:00,0.894,0.0,0.9229767918586731,0.9372157454490662,1.0137548446655273,0.9649901390075684
2024-10-18 15:45:00+00:00,0.893,0.0,0.9225575923919678,0.9366570115089417,1.0128347873687744,0.9636802077293396
2024-10-18 16:00:00+00:00,0.892,0.0,0.9217103719711304,0.9360286593437195,1.0123306512832642,0.962476909160614
2024-10-18 16:15:00+00:00,0.892,0.0,0.9206864833831787,0.9354994297027588,1.0110465288162231,0.9621167182922363
2024-10-18 16:30:00+00:00,0.891,0.0,0.920428454875946,0.9346800446510315,1.010131597518921,0.9617539644241333
2024-10-18 16:45:00+00:00,0.891,0.0,0.9195960164070129,0.9340381622314453,1.0090199708938599,0.9613754153251648
2024-10-18 17:00:00+00:00,0.891,0.0,0.9193888306617737,0.933202862739563,1.0079107284545898,0.9610176682472229
2024-10-18 17:15:00+00:00,0.89,0.0,0.9190764427185059,0.932776153087616,1.0074846744537354,0.9606402516365051
2024-10-18 17:30:00+00:00,0.889,0.2,0.9181938171386719,0.9320904016494751,1.0078598260879517,0.960275411605835
2024-10-18 17:45:00+00:00,0.889,0.0,0.9177275896072388,0.9316481947898865,1.007357120513916,0.9613083600997925
2024-10-18 18:00:00+00:00,0.888,0.0,0.9172617793083191,0.9312986135482788,1.008081316947937,0.9646239280700684
2024-10-18 18:15:00+00:00,0.888,0.0,0.9163971543312073,0.9307159185409546,1.0081686973571777,0.9800100922584534
2024-10-18 18:30:00+00:00,0.888,0.0,0.9156184196472168,0.9303152561187744,1.0074363946914673,0.9930629134178162
2024-10-18 18:45:00+00:00,0.887,0.0,0.9217681884765625,0.9296017289161682,1.0062224864959717,0.9930629134178162
2024-10-18 19:00:00+00:00,0.887,0.0,0.9173590540885925,0.928892195224762,1.0055975914001465,0.9930629134178162
2024-10-18 19:15:00+00:00,0.886,0.0,0.9156235456466675,0.9285397529602051,1.0044634342193604,0.9930629134178162
2024-10-18 19:30:00+00:00,0.885,0.0,0.9151031374931335,0.9282466769218445,1.004763126373291,0.9930629134178162
2024-10-18 19:45:00+00:00,0.885,0.0,0.914426326751709,0.9277798533439636,1.0044645071029663,0.9930629134178162
2024-10-18 20:00:00+00:00,0.883,0.0,0.9160478115081787,0.9277911186218262,1.0039174556732178,0.9930629134178162
2024-10-18 20:15:00+00:00,0.883,0.0,0.9117792844772339,0.9271763563156128,1.0027107000350952,0.9930629134178162
2024-10-18 20:30:00+00:00,0.883,0.0,0.9112241268157959,0.9267510175704956,1.0014817714691162,0.9930629134178162
2024-10-18 20:45:00+00:00,0.882,0.0,0.9103255867958069,0.9263147115707397,1.0001333951950073,0.9930629134178162
2024-10-18 21:00:00+00:00,0.882,0.0,0.9098527431488037,0.9258050322532654,0.9991673231124878,0.9930629134178162
2024-10-18 21:15:00+00:00,0.881,0.0,0.9092064499855042,0.9255309104919434,0.9989863634109497,0.9930629134178162
2024-10-18 21:30:00+00:00,0.881,0.0,0.9085842370986938,0.9249930381774902,0.998990535736084,0.9930629134178162
2024-10-18 21:45:00+00:00,0.88,0.0,0.9076865911483765,0.9385996460914612,0.9985218048095703,0.9930629134178162
2024-10-18 22:00:00+00:00,0.88,0.0,0.9072216749191284,0.9343926310539246,0.998546838760376,0.9930629134178162
2024-10-18 22:15:00+00:00,0.88,0.2,0.9069021344184875,0.926432728767395,0.9984610676765442,0.9930629134178162
2024-10-18 22:30:00+00:00,0.879,0.0,0.9069828987121582,0.9254841804504395,0.9971578121185303,0.9930629134178162
2024-10-18 22:45:00+00:00,0.878,0.0,0.9068987369537354,0.9258034825325012,0.9957246780395508,0.9930629134178162
2024-10-18 23:00:00+00:00,0.878,0.0,0.9063141942024231,0.9250693321228027,0.9948694705963135,0.9930629134178162
2024-10-18 23:15:00+00:00,0.878,0.0,0.9059059023857117,0.9219526052474976,0.9948514103889465,0.9930629134178162
2024-10-18 23:30:00+00:00,0.877,0.0,0.9128628969192505,0.921424388885498,0.9951245784759521,0.9930629134178162
2024-10-18 23:45:00+00:00,0.877,0.0,0.9088431596755981,0.9208292365074158,0.9955563545227051,0.9930629134178162
2024-10-19 00:00:00+00:00,0.876,0.0,0.9064937233924866,0.9202391505241394,0.9960741996765137,0.9930629134178162
2024-10-19 00:15:00+00:00,0.876,0.0,0.906140148639679,0.9194585084915161,0.9949455261230469,0.9930629134178162
2024-10-19 00:30:00+00:00,0.876,0.0,0.9058786034584045,0.9188282489776611,0.9937038421630859,0.9930629134178162
2024-10-19 00:45:00+00:00,0.875,0.0,0.9068164229393005,0.9181200265884399,0.9928590059280396,0.9930629134178162
2024-10-19 01:00:00+00:00,0.875,0.0,0.9021357297897339,0.9176728129386902,0.9926580786705017,0.9930629134178162
2024-10-19 01:15:00+00:00,0.874,0.0,0.9013144969940186,0.9169442653656006,0.992424488067627,0.9930629134178162
2024-10-19 01:30:00+00:00,0.874,0.0,0.9010482430458069,0.91645348072052,0.991306483745575,0.9930629134178162
2024-10-19 01:45:00+00:00,0.873,0.0,0.9006646871566772,0.9159631133079529,1.0227077007293701,0.9930629134178162
2024-10-19 02:00:00+00:00,0.873,0.0,0.8998188376426697,0.9152200818061829,1.0033471584320068,0.9930629134178162
2024-10-19 02:15:00+00:00,0.873,0.4,0.8990304470062256,0.9146714806556702,1.0080491304397583,0.9930629134178162
2024-10-19 02:30:00+00:00,0.873,0.6,0.8988711833953857,0.9293720126152039,1.0005531311035156,0.9930629134178162
2024-10-19 02:45:00+00:00,0.876,0.4,0.8981756567955017,0.9257534146308899,1.0015103816986084,0.9930629134178162
2024-10-19 03:00:00+00:00,0.881,0.4,0.897578775882721,0.9162484407424927,1.019558072090149,0.9930629134178162
2024-10-19 03:15:00+00:00,0.888,0.4,0.8970814943313599,0.9157528281211853,0.989702582359314,0.9930629134178162
2024-10-19 03:30:00+00:00,0.899,0.0,0.9098578095436096,0.9169107675552368,0.9885538220405579,0.9930629134178162
2024-10-19 03:45:00+00:00,0.898,0.2,0.9227691292762756,0.9152840375900269,0.9881303310394287,0.9930629134178162
2024-10-19 04:00:00+00:00,0.896,0.0,0.9228231906890869,0.9121196866035461,0.9865797162055969,0.9930629134178162
2024-10-19 04:15:00+00:00,0.894,0.2,0.926965057849884,0.9115766882896423,0.9850316047668457,0.9930629134178162
2024-10-19 04:30:00+00:00,0.894,0.2,0.9334432482719421,0.9114919304847717,0.9838851094245911,0.9930629134178162
2024-10-19 04:45:00+00:00,0.894,0.0,0.9313281774520874,0.9111694693565369,0.983866810798645,0.9930629134178162
2024-10-19 05:00:00+00:00,0.894,0.2,0.9367867112159729,0.9108673334121704,0.9836307168006897,0.9930629134178162
2024-10-19 05:15:00+00:00,0.895,0.4,0.9282345175743103,0.9104277491569519,0.9835797548294067,0.9930629134178162
2024-10-19 05:30:00+00:00,0.905,0.8,0.9324109554290771,0.9100075960159302,0.9835599064826965,0.9930629134178162
2024-10-19 05:45:00+00:00,0.913,0.2,0.9328805208206177,0.9095799922943115,0.9830145239830017,0.9930629134178162
2024-10-19 06:00:00+00:00,0.918,0.2,0.9202737212181091,0.9092072248458862,0.9818710684776306,0.9930629134178162
