dateTime,average
2024-10-20 04:15:00+00:00,1.1160772971749306
2024-10-20 04:30:00+00:00,1.1197583599925043
2024-10-20 04:45:00+00:00,1.1232630200862885
2024-10-20 05:00:00+00:00,1.1269009912371635
2024-10-20 05:15:00+00:00,1.1312998979330062
2024-10-20 05:30:00+00:00,1.1370067471027374
2024-10-20 05:45:00+00:00,1.1433423521637915
2024-10-20 06:00:00+00:00,1.148543095421791
2024-10-20 06:15:00+00:00,1.1524827861905096
2024-10-20 06:30:00+00:00,1.1551742813944816
2024-10-20 06:45:00+00:00,1.1572977585434914
2024-10-20 07:00:00+00:00,1.1597272796154021
2024-10-20 07:15:00+00:00,1.1615494840979577
2024-10-20 07:30:00+00:00,1.1626817557811737
2024-10-20 07:45:00+00:00,1.1647942481994629
2024-10-20 08:00:00+00:00,1.1686747639894486
2024-10-20 08:15:00+00:00,1.1728667880654335
2024-10-20 08:30:00+00:00,1.176030337369442
2024-10-20 08:45:00+00:00,1.1788203887701032
2024-10-20 09:00:00+00:00,1.1825476301312445
2024-10-20 09:15:00+00:00,1.1866341205120086
2024-10-20 09:30:00+00:00,1.1906309985876082
2024-10-20 09:45:00+00:00,1.1941736768484115
2024-10-20 10:00:00+00:00,1.1965940489292144
2024-10-20 10:15:00+00:00,1.1976062568187715
2024-10-20 10:30:00+00:00,1.1980338579654695
2024-10-20 10:45:00+00:00,1.1985049012422562
2024-10-20 11:00:00+00:00,1.1995396852731703
2024-10-20 11:15:00+00:00,1.2017166477918626
2024-10-20 11:30:00+00:00,1.2027208867549897
2024-10-20 11:45:00+00:00,1.2027208867549897
2024-10-20 12:00:00+00:00,1.2027208867549897
2024-10-20 12:15:00+00:00,1.2027208867549897
2024-10-20 12:30:00+00:00,1.2027208867549897
2024-10-20 12:45:00+00:00,1.2027208867549897
2024-10-20 13:00:00+00:00,1.2027208867549897
2024-10-20 13:15:00+00:00,1.2027208867549897
2024-10-20 13:30:00+00:00,1.2027208867549897
2024-10-20 13:45:00+00:00,1.2027208867549897
2024-10-20 14:00:00+00:00,1.20061153434515
2024-10-20 14:15:00+00:00,1.1969813900589945
2024-10-20 14:30:00+00:00,1.1934799811720849
2024-10-20 14:45:00+00:00,1.1908170604109762
2024-10-20 15:00:00+00:00,1.1886153544306755
2024-10-20 15:15:00+00:00,1.1858710002303123
2024-10-20 15:30:00+00:00,1.1825621825933457
2024-10-20 15:45:00+00:00,1.1789324504733085
2024-10-20 16:00:00+00:00,1.1745450362324714
2024-10-20 16:15:00+00:00,1.1698561223268509
2024-10-20 16:30:00+00:00,1.1653320635437965
2024-10-20 16:45:00+00:00,1.1620787185311316
2024-10-20 17:00:00+00:00,1.1620787185311316
2024-10-20 17:15:00+00:00,1.1620787185311316
2024-10-20 17:30:00+00:00,1.1620787185311316
2024-10-20 17:45:00+00:00,1.1620787185311316
2024-10-20 18:00:00+00:00,1.1620787185311316
2024-10-20 18:15:00+00:00,1.1620787185311316
2024-10-20 18:30:00+00:00,1.1620787185311316
2024-10-20 18:45:00+00:00,1.1620787185311316
2024-10-20 19:00:00+00:00,1.1620787185311316
2024-10-20 19:15:00+00:00,1.1625476353049278
2024-10-20 19:30:00+00:00,1.1655123282313347
2024-10-20 19:45:00+00:00,1.1691834853053091
2024-10-20 20:00:00+00:00,1.1735841860413552
2024-10-20 20:15:00+00:00,1.1786108200907708
2024-10-20 20:30:00+00:00,1.184333409500122
2024-10-20 20:45:00+00:00,1.1904966853499412
2024-10-20 21:00:00+00:00,1.196504562151432
2024-10-20 21:15:00+00:00,1.2021958747148513
2024-10-20 21:30:00+00:00,1.2077529671549798
2024-10-20 21:45:00+00:00,1.2133105722904207
2024-10-20 22:00:00+00:00,1.218449798321724
2024-10-20 22:15:00+00:00,1.2232343096613882
2024-10-20 22:30:00+00:00,1.2280713727235795
2024-10-20 22:45:00+00:00,1.2328091430902481
2024-10-20 23:00:00+00:00,1.2373637961626054
2024-10-20 23:15:00+00:00,1.2418949496030807
2024-10-20 23:30:00+00:00,1.2458656888484954
2024-10-20 23:45:00+00:00,1.2490239589929581
2024-10-21 00:00:00+00:00,1.2497674196720123
2024-10-21 00:15:00+00:00,1.2497674196720123
2024-10-21 00:30:00+00:00,1.2497674196720123
2024-10-21 00:45:00+00:00,1.2497674196720123
2024-10-21 01:00:00+00:00,1.2497674196720123
2024-10-21 01:15:00+00:00,1.2497674196720123
2024-10-21 01:30:00+00:00,1.2497674196720123
2024-10-21 01:45:00+00:00,1.2497674196720123
2024-10-21 02:00:00+00:00,1.2497674196720123
2024-10-21 02:15:00+00:00,1.2497674196720123
2024-10-21 02:30:00+00:00,1.2484683700084687
2024-10-21 02:45:00+00:00,1.2470398750543594
2024-10-21 03:00:00+00:00,1.2457380487203598
2024-10-21 03:15:00+00:00,1.2449004270315172
2024-10-21 03:30:00+00:00,1.2439220358610155
2024-10-21 03:45:00+00:00,1.242695048713684
2024-10-21 04:00:00+00:00,1.2411927154302598
2024-10-21 04:15:00+00:00,1.2393154224395753
2024-10-21 04:30:00+00:00,1.2373934165239335
2024-10-21 04:45:00+00:00,1.2354758755922317
2024-10-21 05:00:00+00:00,1.2335046464681625
2024-10-21 05:15:00+00:00,1.231550962471962
2024-10-21 05:30:00+00:00,1.22952483856678
2024-10-21 05:45:00+00:00,1.2274258479833602
2024-10-21 06:00:00+00:00,1.2252322820186614
2024-10-21 06:15:00+00:00,1.2229969261407851
2024-10-21 06:30:00+00:00,1.2207214164972306
2024-10-21 06:45:00+00:00,1.2181032091617585
2024-10-21 07:00:00+00:00,1.2155625601768496
2024-10-21 07:15:00+00:00,1.2130040090322496
2024-10-21 07:30:00+00:00,1.2099448392868042
2024-10-21 07:45:00+00:00,1.2068811247825622
2024-10-21 08:00:00+00:00,1.2036783240318298
2024-10-21 08:15:00+00:00,1.200213927936554
2024-10-21 08:30:00+00:00,1.1967012497901917
2024-10-21 08:45:00+00:00,1.1931204393625259
2024-10-21 09:00:00+00:00,1.1894349475860597
2024-10-21 09:15:00+00:00,1.1857826591730118
2024-10-21 09:30:00+00:00,1.1823682131528854
2024-10-21 09:45:00+00:00,1.1789147033452987
2024-10-21 10:00:00+00:00,1.1753739226102828
2024-10-21 10:15:00+00:00,1.1720576643228529
2024-10-21 10:30:00+00:00,1.1688804916858673
2024-10-21 10:45:00+00:00,1.165744794845581
2024-10-21 11:00:00+00:00,1.163855527830124
2024-10-21 11:15:00+00:00,1.163767678976059
2024-10-21 11:30:00+00:00,1.163767678976059
2024-10-21 11:45:00+00:00,1.163767678976059
2024-10-21 12:00:00+00:00,1.163767678976059
2024-10-21 12:15:00+00:00,1.163767678976059
2024-10-21 12:30:00+00:00,1.163767678976059
2024-10-21 12:45:00+00:00,1.163767678976059
2024-10-21 13:00:00+00:00,1.163767678976059
2024-10-21 13:15:00+00:00,1.163767678976059
2024-10-21 13:30:00+00:00,1.163767678976059
2024-10-21 13:45:00+00:00,1.164934873342514
2024-10-21 14:00:00+00:00,1.1660564698457718
2024-10-21 14:15:00+00:00,1.1660564698457718
2024-10-21 14:30:00+00:00,1.1660564698457718
2024-10-21 14:45:00+00:00,1.1660564698457718
2024-10-21 15:00:00+00:00,1.1660564698457718
2024-10-21 15:15:00+00:00,1.1660564698457718
2024-10-21 15:30:00+00:00,1.1660564698457718
2024-10-21 15:45:00+00:00,1.1660564698457718
2024-10-21 16:00:00+00:00,1.1660564698457718
2024-10-21 16:15:00+00:00,1.1660564698457718
2024-10-21 16:30:00+00:00,1.1656136797189713
2024-10-21 16:45:00+00:00,1.1647791054725647
2024-10-21 17:00:00+00:00,1.1620526003837588
2024-10-21 17:15:00+00:00,1.1568108137607576
2024-10-21 17:30:00+00:00,1.1511543385505676
2024-10-21 17:45:00+00:00,1.1455424380779267
2024-10-21 18:00:00+00:00,1.141280145907402
2024-10-21 18:15:00+00:00,1.1381983291864395
2024-10-21 18:30:00+00:00,1.1346105000257491
2024-10-21 18:45:00+00:00,1.1301859585523606
2024-10-21 19:00:00+00:00,1.125619451332092
2024-10-21 19:15:00+00:00,1.123074465537071
2024-10-21 19:30:00+00:00,1.1204185907602309
2024-10-21 19:45:00+00:00,1.1155738992214201
2024-10-21 20:00:00+00:00,1.1118938471794129
2024-10-21 20:15:00+00:00,1.1081637428283693
2024-10-21 20:30:00+00:00,1.1044118590354919
2024-10-21 20:45:00+00:00,1.1028613726615903
2024-10-21 21:00:00+00:00,1.1010452747821806
2024-10-21 21:15:00+00:00,1.0993131383895873
2024-10-21 21:30:00+00:00,1.0979501204490663
2024-10-21 21:45:00+00:00,1.0966260595083237
2024-10-21 22:00:00+00:00,1.0953743037700652
2024-10-21 22:15:00+00:00,1.094237651157379
2024-10-21 22:30:00+00:00,1.093602450799942
2024-10-21 22:45:00+00:00,1.093602450799942
2024-10-21 23:00:00+00:00,1.093602450799942
2024-10-21 23:15:00+00:00,1.093602450799942
2024-10-21 23:30:00+00:00,1.093602450799942
2024-10-21 23:45:00+00:00,1.093602450799942
2024-10-22 00:00:00+00:00,1.093602450799942
2024-10-22 00:15:00+00:00,1.093602450799942
2024-10-22 00:30:00+00:00,1.093602450799942
2024-10-22 00:45:00+00:00,1.093602450799942
2024-10-22 01:00:00+00:00,1.0937530064582823
2024-10-22 01:15:00+00:00,1.0945045211076736
2024-10-22 01:30:00+00:00,1.095369310903549
2024-10-22 01:45:00+00:00,1.0961030901908875
2024-10-22 02:00:00+00:00,1.0967035361766815
2024-10-22 02:15:00+00:00,1.0967035361766815
2024-10-22 02:30:00+00:00,1.0967035361766815
2024-10-22 02:45:00+00:00,1.0967035361766815
2024-10-22 03:00:00+00:00,1.0967035361766815
2024-10-22 03:15:00+00:00,1.0967035361766815
2024-10-22 03:30:00+00:00,1.0967035361766815
2024-10-22 03:45:00+00:00,1.0967035361766815
2024-10-22 04:00:00+00:00,1.0967035361766815
2024-10-22 04:15:00+00:00,1.0967035361766815
2024-10-22 04:30:00+00:00,1.0965179188489915
2024-10-22 04:45:00+00:00,1.0953205945253373
2024-10-22 05:00:00+00:00,1.0936415022850037
2024-10-22 05:15:00+00:00,1.091566841340065
2024-10-22 05:30:00+00:00,1.0891106956720353
2024-10-22 05:45:00+00:00,1.0864943524837494
2024-10-22 06:00:00+00:00,1.0836548256635667
2024-10-22 06:15:00+00:00,1.0806243321180344
2024-10-22 06:30:00+00:00,1.0774272662401199
2024-10-22 06:45:00+00:00,1.074107241344452
2024-10-22 07:00:00+00:00,1.070840723633766
